"Id ICV";"Id situation";"Date de création";"Date de modification";"Date de début";"Date de fin";"Jours de diffusion";"Période de diffusion";"Titre";"Catégorie";"ICV récurrente";"Média";"Code CP";"Statut";"Priorité";"Type";"Motif Solférino";"Lignes";"ICV digital intitulé";"ICV digital message vers météo du trafic et push";"ICV digital message détaillé";"Texte de l’ICV gare et bord";"Axes";"Gares";"Codes mission";"Numéros de course"
"cd20f94e-dbcc-47ef-a72d-f26533a0d5b1";"7677675a-b98b-4776-8349-71b7b1a0fdea";"04/11/2024 12:20:51";"04/11/2024 13:54:12";"04/11/2024 12:55:15";"04/11/2024 14:00:00";"";"";"PEC TAE>PG";"Situation perturbée inopinée";"Non";"Gare";"";"Echue";"0";"Bas de page";"Panne d'un train dans le secteur de Dreux";"N";"N/A";"N/A";"N/A";"Pour vous rendre à Plaisir Grignon, nous vous conseillons d'attendre la reprise des circulations.";"Dreux > Paris Montparnasse";"Tacoignières - Richebourg";"";""
"01b6506f-a5ae-4321-bd7f-7ee1480c89b3";"7677675a-b98b-4776-8349-71b7b1a0fdea";"04/11/2024 12:20:51";"04/11/2024 12:56:05";"04/11/2024 12:54:11";"04/11/2024 14:00:00";"";"";"PEC PG>DX";"Situation perturbée inopinée";"Non";"Gare";"";"Echue";"0";"Bas de page";"Panne d'un train dans le secteur de Dreux";"N";"N/A";"N/A";"N/A";"Pour vous rendre à Dreux, nous vous conseillons d'attendre la reprise des circulations.";"Paris Montparnasse > Dreux";"Plaisir - Grignon";"";""
"b2f22da1-cdfa-4695-ac0a-f61584131ab9";"7677675a-b98b-4776-8349-71b7b1a0fdea";"04/11/2024 12:20:51";"04/11/2024 12:52:37";"04/11/2024 12:52:37";"04/11/2024 14:00:00";"";"";"PEC MBR>DX";"Situation perturbée inopinée";"Non";"Gare";"";"Echue";"0";"Bas de page";"Panne d'un train dans le secteur de Dreux";"N";"N/A";"N/A";"N/A";"Pour vous rendre à Dreux, veuillez emprunter le bus de substitution N";"Paris Montparnasse > Dreux";"Marchezais - Broué";"";""
"c60becee-a6dc-43e7-aa6f-ec8985063b96";"7677675a-b98b-4776-8349-71b7b1a0fdea";"04/11/2024 12:20:51";"04/11/2024 13:22:06";"04/11/2024 12:53:27";"04/11/2024 14:00:00";"";"";"PEC DX>PG";"Situation perturbée inopinée";"Non";"Gare";"";"Echue";"0";"Bas de page";"Panne d'un train dans le secteur de Dreux";"N";"N/A";"N/A";"N/A";"Pour vous rendre à Plaisir Grignon, veuillez emprunter le TER jusqu'à Paris Montparnasse, puis la ligne N jusqu'à Plaisir Grignon";"Dreux > Paris Montparnasse";"Dreux";"";""
"7f28f7d6-f185-4f4f-9c6e-b7cb8f564634";"ba983cb6-4e09-41f0-825d-0dd718ff6dbd";"04/11/2024 12:43:24";"04/11/2024 13:21:15";"04/11/2024 12:43:23";"04/11/2024 13:21:15";"";"";"com bord sonore";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Ligne J6 - Incident voie ( Aiguille fragilisée voie 2 dans le secteur d'Argenteuil)";"J";"N/A";"N/A";"N/A";"Ligne J. Trafic perturbé jusqu'à 13h30 Paris - Mantes via Conflans Ste-H. et Paris - Gisors. Motif : panne sur les installations du gestionnaire de réseau";"Paris Saint-Lazare <> Gisors, Paris Saint-Lazare <> Mantes-la-Jolie";"";"";""
"0a5e9201-798d-4a70-9d50-70eda6978d1a";"c60c1383-2769-41be-b8dd-7a5047858b5b";"04/11/2024 13:45:08";"04/11/2024 13:45:08";"04/11/2024 13:45:03";"04/11/2024 17:44:00";"";"";"113637";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"Ligne P - Correspondance GIV - Lundi 04/11";"P";"N/A";"N/A";"N/A";"Vos prochains départs : 
Navette Esbly/Crécy à 14H10 voie C.
Meaux/Château-Thierry à 14H15 voie D.
Meaux/La Ferté-Milon à 14H21 voie D.";"";"Lagny - Thorigny";"";"113637"
"6270634c-bd02-4be7-be4c-7ab62e4c8e41";"c60c1383-2769-41be-b8dd-7a5047858b5b";"04/11/2024 14:03:00";"04/11/2024 14:03:00";"04/11/2024 14:02:58";"04/11/2024 14:12:00";"";"";"117133";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"Ligne P - Correspondance GIV - Lundi 04/11";"P";"N/A";"N/A";"N/A";"Votre prochain train Meaux/La Ferté-Milon départ 14H21 voie D.";"";"";"";"117133"
"4d2081f0-84f9-4624-88f6-c094e83d7431";"0f3f1428-e662-464f-b293-a62a21bc12c8";"04/11/2024 14:03:50";"04/11/2024 14:11:24";"04/11/2024 14:03:49";"04/11/2024 14:11:24";"";"";"ICV Zéro Bagage à bord d'...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Bagage à bord d'un train (165511).";"N";"N/A";"N/A";"N/A";"Ligne N. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Paris Montparnasse <> Dreux, Paris Montparnasse <> Mantes-la-Jolie";"";"";""
"4d2081f0-84f9-4624-88f6-c094e83d7431";"0f3f1428-e662-464f-b293-a62a21bc12c8";"04/11/2024 14:03:50";"04/11/2024 14:11:24";"04/11/2024 14:03:49";"04/11/2024 14:11:24";"";"";"ICV Zéro Bagage à bord d'...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Bagage à bord d'un train (165511).";"N";"N/A";"N/A";"N/A";"Ligne N. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Paris Montparnasse <> Dreux, Paris Montparnasse <> Mantes-la-Jolie";"Paris Montparnasse, Vanves - Malakoff, Clamart, Meudon, Bellevue, Sèvres Rive Gauche, Chaville Rive Gauche, Viroflay Rive Gauche, Versailles Chantiers, Saint-Cyr, Fontenay-le-Fleury, Villepreux - Les Clayes, Plaisir - Les Clayes, Plaisir - Grignon, Villiers - Neauphle - Pontchartrain, Montfort-l'Amaury - Méré, Garancières - La Queue, Orgerus - Béhoust, Tacoignières - Richebourg, Houdan, Marchezais - Broué, Dreux, Beynes, Mareil-sur-Mauldre, Maule, Nézel - Aulnay, Épône - Mézières, Mantes-la-Jolie";"";""
"cba3dd28-1c28-4cdc-bd6f-4f6e3d041a6f";"";"04/11/2024 14:06:19";"04/11/2024 14:06:19";"04/11/2024 14:06:18";"04/11/2024 14:16:00";"";"";"ICV 137609";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte";"N/A";"J";"N/A";"N/A";"N/A";"Bonjour, votre train circule avec un retard de 7 minutes suite à gène de circulation. Merci de votre patience.";"";"";"";"137609"
"a4070e6e-0564-473e-a994-570bb570f3b8";"0f3f1428-e662-464f-b293-a62a21bc12c8";"04/11/2024 14:11:25";"04/11/2024 14:11:25";"04/11/2024 14:11:24";"04/11/2024 15:25:47";"";"";"N-Bagage à bord d'un train...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Echue";"0";"Texte";"Bagage à bord d'un train (165511).";"N";"N/A";"N/A";"N/A";"Ligne N. Le trafic est ralenti entre Versailles Chantiers et Plaisir Grignon. Motif : affaires oubliées à bord d'un train.";"Paris Montparnasse <> Dreux, Paris Montparnasse <> Mantes-la-Jolie";"";"";""
"a4070e6e-0564-473e-a994-570bb570f3b8";"0f3f1428-e662-464f-b293-a62a21bc12c8";"04/11/2024 14:11:25";"04/11/2024 14:11:25";"04/11/2024 14:11:24";"04/11/2024 15:25:47";"";"";"N-Bagage à bord d'un train...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Echue";"0";"Bas de page";"Bagage à bord d'un train (165511).";"N";"N/A";"N/A";"N/A";"Ligne N. Le trafic est ralenti entre Versailles Chantiers et Plaisir Grignon. Motif : affaires oubliées à bord d'un train.";"Paris Montparnasse <> Dreux, Paris Montparnasse <> Mantes-la-Jolie";"Fontenay-le-Fleury, Plaisir - Grignon, Plaisir - Les Clayes, Villepreux - Les Clayes, Saint-Cyr";"";""
"a70d0bc4-46c4-4eb2-9841-344d5772552f";"";"04/11/2024 14:11:37";"04/11/2024 14:11:37";"04/11/2024 14:11:37";"04/11/2024 14:21:00";"";"";"ICV 130919";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte";"N/A";"J";"N/A";"N/A";"N/A";"Bonjour, votre train circule avec un retard de 7 minutes suite à des difficultés rencontrées lors de sa préparation à Paris-Saint-Lazare.";"";"";"";"130919"
"bd9a1540-5647-4c4e-b2c8-4469b5f50ced";"c60c1383-2769-41be-b8dd-7a5047858b5b";"04/11/2024 14:17:52";"04/11/2024 14:17:52";"04/11/2024 14:17:48";"04/11/2024 18:16:00";"";"";"119211";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"Ligne P - Correspondance GIV - Lundi 04/11";"E";"N/A";"N/A";"N/A";"Votre train sera terminus Nogent-Le-Perreux.";"";"Rosny-sous-Bois, Val de Fontenay";"";"119211"
"bf656ef2-fc0c-4ab7-bc10-121dacc83fc6";"038f5cb7-4123-4a13-bdb2-afbedf07cf81";"04/11/2024 14:29:35";"04/11/2024 14:37:44";"04/11/2024 14:29:34";"04/11/2024 14:37:44";"";"";"ICV Zéro Agression entre ...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Agression entre voyageurs IV/ Altercation entre voyageurs à OZ";"E";"N/A";"N/A";"N/A";"Ligne E. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Nanterre-La-Folie > Magenta";"";"";""
"bf656ef2-fc0c-4ab7-bc10-121dacc83fc6";"038f5cb7-4123-4a13-bdb2-afbedf07cf81";"04/11/2024 14:29:35";"04/11/2024 14:37:44";"04/11/2024 14:29:34";"04/11/2024 14:37:44";"";"";"ICV Zéro Agression entre ...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Agression entre voyageurs IV/ Altercation entre voyageurs à OZ";"E";"N/A";"N/A";"N/A";"Ligne E. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Nanterre-La-Folie > Magenta";"Nanterre-La-Folie, La Défense, Neuilly - Porte Maillot, Haussmann Saint-Lazare, Magenta";"";""
"5e5175d2-8d99-4df4-a928-f58948b38d40";"038f5cb7-4123-4a13-bdb2-afbedf07cf81";"04/11/2024 14:37:44";"04/11/2024 14:37:44";"04/11/2024 14:37:43";"04/11/2024 15:15:00";"";"";"E-Agression entre voyageur...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Echue";"0";"Texte";"Agression entre voyageurs IV/ Altercation entre voyageurs à OZ";"E";"N/A";"N/A";"N/A";"Ligne E. Le train MONY de 14H42 au départ de Nanterre La Folie est supprimé. Motif : conséquence d'une altercation entre voyageurs dans un train à Ozoir.";"Nanterre-La-Folie > Magenta";"";"";""
"5e5175d2-8d99-4df4-a928-f58948b38d40";"038f5cb7-4123-4a13-bdb2-afbedf07cf81";"04/11/2024 14:37:44";"04/11/2024 14:37:44";"04/11/2024 14:37:43";"04/11/2024 15:15:00";"";"";"E-Agression entre voyageur...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Echue";"0";"Bas de page";"Agression entre voyageurs IV/ Altercation entre voyageurs à OZ";"E";"N/A";"N/A";"N/A";"Ligne E. Le train MONY de 14H42 au départ de Nanterre La Folie est supprimé. Motif : conséquence d'une altercation entre voyageurs dans un train à Ozoir.";"Nanterre-La-Folie > Magenta";"Haussmann Saint-Lazare, La Défense, Magenta, Nanterre-La-Folie, Neuilly - Porte Maillot";"";""
"04055905-5b76-4bca-a46d-e774430a7c9a";"c60c1383-2769-41be-b8dd-7a5047858b5b";"04/11/2024 14:39:48";"04/11/2024 14:39:48";"04/11/2024 14:39:46";"04/11/2024 18:38:00";"";"";"113641";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"Ligne P - Correspondance GIV - Lundi 04/11";"P";"N/A";"N/A";"N/A";"Vos prochains départs : 
Navette Esbly/Crécy à 15H10 voie C.
Meaux/Château-Thierry à 15H16 voie D.
Meaux/La Ferté-Milon à 15H23 voie D.";"";"Lagny - Thorigny";"";"113641"
"8e683c58-91a2-4299-afc6-d240ef21ea47";"bd503417-b517-4e67-b37e-9c44587add13";"04/11/2024 15:00:31";"04/11/2024 15:00:31";"04/11/2024 15:00:30";"04/11/2024 15:10:00";"";"";"Incident line N 15h00";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"Perturbations sur les lignes en correspondance Ligne C 04/11/2024";"C";"N/A";"N/A";"N/A";"La ligne N est perturbée. Trouvez les itinéraires alternatifs sur l'appli Ile-de-France Mobilités, rubrique Me déplacer, options Itinéraires puis Contourner.";"St-Quentin-Yvelines <> Invalides";"";"";""
"567adb46-e0f6-4625-af32-fbfefb7e88c9";"c60c1383-2769-41be-b8dd-7a5047858b5b";"04/11/2024 15:03:25";"04/11/2024 15:03:25";"04/11/2024 15:03:23";"04/11/2024 15:13:00";"";"";"117137";"Situation perturbée inopinée";"Non";"Bord";"";"Echue";"0";"Texte et Sonore";"Ligne P - Correspondance GIV - Lundi 04/11";"P";"N/A";"N/A";"N/A";"Votre prochain train Meaux/La Ferté-Milon départ 15H23 voie D.";"";"";"";"117137"
"1e412b15-682b-4d42-ae72-95c7b9b122ab";"754b7bcf-a7f8-4439-8c7c-7898020fe93d";"04/11/2024 15:10:26";"04/11/2024 15:13:32";"04/11/2024 15:10:26";"04/11/2024 15:13:32";"";"";"ICV Zéro Gêne circulation...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Gêne circulation avec un autre train - 151958 POMA";"R";"N/A";"N/A";"N/A";"Ligne R. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Montargis > Paris Gare de Lyon";"";"";""
"1e412b15-682b-4d42-ae72-95c7b9b122ab";"754b7bcf-a7f8-4439-8c7c-7898020fe93d";"04/11/2024 15:10:26";"04/11/2024 15:13:32";"04/11/2024 15:10:26";"04/11/2024 15:13:32";"";"";"ICV Zéro Gêne circulation...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Gêne circulation avec un autre train - 151958 POMA";"R";"N/A";"N/A";"N/A";"Ligne R. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Montargis > Melun";"Montargis, Ferrières - Fontenay, Dordives, Souppes - Château-Landon, Bagneaux-sur-Loing, Nemours - Saint-Pierre, Bourron-Marlotte - Grez, Montigny-sur-Loing, Moret - Veneux-les-Sablons, Thomery, Fontainebleau - Avon, Bois-le-Roi, Melun";"";""
"4a73f6b3-2b91-42ef-ae8c-9ee8120eb2e2";"754b7bcf-a7f8-4439-8c7c-7898020fe93d";"04/11/2024 15:13:32";"04/11/2024 15:21:15";"04/11/2024 15:21:15";"04/11/2024 15:31:00";"";"";"R-Gêne circulation avec un...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Echue";"0";"Texte";"Gêne circulation avec un autre train - 151958 POMA";"R";"N/A";"N/A";"N/A";"Ligne R Allongement de temps de trajet de 30 à 35 minutes pour le train POMA Montargis - Paris Lyon de 14h02. Motif attente d'autorisation d'accès au réseau.";"Montargis > Paris Gare de Lyon";"";"";""
"4a73f6b3-2b91-42ef-ae8c-9ee8120eb2e2";"754b7bcf-a7f8-4439-8c7c-7898020fe93d";"04/11/2024 15:13:32";"04/11/2024 15:21:15";"04/11/2024 15:21:15";"04/11/2024 16:10:00";"";"";"R-Gêne circulation avec un...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Echue";"0";"Bas de page";"Gêne circulation avec un autre train - 151958 POMA";"R";"N/A";"N/A";"N/A";"Ligne R Allongement de temps de trajet de 30 à 35 minutes pour le train POMA Montargis - Paris Lyon de 14h02. Motif attente d'autorisation d'accès au réseau.";"Montargis > Melun";"Bagneaux-sur-Loing, Bois-le-Roi, Bourron-Marlotte - Grez, Dordives, Ferrières - Fontenay, Fontainebleau - Avon, Melun, Montargis, Montigny-sur-Loing, Moret - Veneux-les-Sablons, Nemours - Saint-Pierre, Souppes - Château-Landon, Thomery";"";""
"968b0dbb-a575-459d-87cb-77fe0e708169";"a79cdac4-1215-4962-8ac7-a73fb2c05d77";"04/11/2024 15:34:53";"04/11/2024 15:39:01";"04/11/2024 15:34:53";"04/11/2024 15:39:01";"";"";"ICV Zéro Gêne circulation...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Gêne circulation avec 518405 - 151847 GAMO";"R";"N/A";"N/A";"N/A";"Ligne R. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Paris Gare de Lyon > Montargis";"";"";""
"968b0dbb-a575-459d-87cb-77fe0e708169";"a79cdac4-1215-4962-8ac7-a73fb2c05d77";"04/11/2024 15:34:53";"04/11/2024 15:39:01";"04/11/2024 15:34:53";"04/11/2024 15:39:01";"";"";"ICV Zéro Gêne circulation...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Gêne circulation avec 518405 - 151847 GAMO";"R";"N/A";"N/A";"N/A";"Ligne R. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Melun > Montargis";"Melun, Bois-le-Roi, Fontainebleau - Avon, Thomery, Moret - Veneux-les-Sablons, Montigny-sur-Loing, Bourron-Marlotte - Grez, Nemours - Saint-Pierre, Bagneaux-sur-Loing, Souppes - Château-Landon, Dordives, Ferrières - Fontenay, Montargis";"";""
"2c6951a4-36b9-4c21-80fc-bc407803c780";"4b73eb6f-25b7-43ce-b1cb-7fe3ff8f3904";"04/11/2024 15:38:59";"04/11/2024 15:41:29";"04/11/2024 15:38:58";"04/11/2024 15:41:29";"";"";"ICV Zéro Incident PN IV p...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Incident PN IV panne installation gestionnaire réseau (MOF)";"P";"N/A";"N/A";"N/A";"Ligne P. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Paris Est <> Coulommiers";"";"";""
"2c6951a4-36b9-4c21-80fc-bc407803c780";"4b73eb6f-25b7-43ce-b1cb-7fe3ff8f3904";"04/11/2024 15:38:59";"04/11/2024 15:41:29";"04/11/2024 15:38:58";"04/11/2024 15:41:29";"";"";"ICV Zéro Incident PN IV p...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Incident PN IV panne installation gestionnaire réseau (MOF)";"P";"N/A";"N/A";"N/A";"Ligne P. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Paris Est <> Coulommiers";"Paris Est, Tournan, Marles-en-Brie, Mortcerf, Guérard - La Celle-sur-Morin, Faremoutiers - Pommeuse, Mouroux, Coulommiers";"";""
"12c53508-e712-4e9e-8953-3fff78a378f4";"95b58f0d-c74b-46ae-a9ac-fcecc4f87826";"04/11/2024 15:39:00";"04/11/2024 15:41:55";"04/11/2024 15:38:59";"04/11/2024 15:41:55";"";"";"ICV Zéro 151851 - Gêne de...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"151851 - Gêne de circulation sur sa mission précédente (151958 gêne de circulation à Moret)";"R";"N/A";"N/A";"N/A";"Ligne R. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Paris Gare de Lyon > Montargis";"";"";""
"12c53508-e712-4e9e-8953-3fff78a378f4";"95b58f0d-c74b-46ae-a9ac-fcecc4f87826";"04/11/2024 15:39:00";"04/11/2024 15:41:55";"04/11/2024 15:38:59";"04/11/2024 15:41:55";"";"";"ICV Zéro 151851 - Gêne de...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"151851 - Gêne de circulation sur sa mission précédente (151958 gêne de circulation à Moret)";"R";"N/A";"N/A";"N/A";"Ligne R. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Melun > Montargis";"Melun, Bois-le-Roi, Fontainebleau - Avon, Thomery, Moret - Veneux-les-Sablons, Montigny-sur-Loing, Bourron-Marlotte - Grez, Nemours - Saint-Pierre, Bagneaux-sur-Loing, Souppes - Château-Landon, Dordives, Ferrières - Fontenay, Montargis";"";""
"1a01057b-4173-4b50-aaa0-e30568d1af5a";"a79cdac4-1215-4962-8ac7-a73fb2c05d77";"04/11/2024 15:39:01";"04/11/2024 15:39:01";"04/11/2024 15:39:01";"04/11/2024 15:49:00";"";"";"R-Gêne circulation avec 51...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Echue";"0";"Texte";"Gêne circulation avec 518405 - 151847 GAMO";"R";"N/A";"N/A";"N/A";"Ligne R Allongement de temps de trajet de 30 à 35 minutes pour le train GAMO Paris Lyon - Montargis de 14h16. Motif attente d'autorisation d'accès au réseau.";"Paris Gare de Lyon > Montargis";"";"";""
"1a01057b-4173-4b50-aaa0-e30568d1af5a";"a79cdac4-1215-4962-8ac7-a73fb2c05d77";"04/11/2024 15:39:01";"04/11/2024 15:39:01";"04/11/2024 15:39:01";"04/11/2024 16:50:00";"";"";"R-Gêne circulation avec 51...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Echue";"0";"Bas de page";"Gêne circulation avec 518405 - 151847 GAMO";"R";"N/A";"N/A";"N/A";"Ligne R Allongement de temps de trajet de 30 à 35 minutes pour le train GAMO Paris Lyon - Montargis de 14h16. Motif attente d'autorisation d'accès au réseau.";"Melun > Montargis";"Bagneaux-sur-Loing, Bois-le-Roi, Bourron-Marlotte - Grez, Dordives, Ferrières - Fontenay, Fontainebleau - Avon, Melun, Montargis, Montigny-sur-Loing, Moret - Veneux-les-Sablons, Nemours - Saint-Pierre, Souppes - Château-Landon, Thomery";"";""
"452922cf-507f-4c0a-9b96-1068ac99dbd1";"4b73eb6f-25b7-43ce-b1cb-7fe3ff8f3904";"04/11/2024 15:41:29";"04/11/2024 15:45:37";"04/11/2024 15:41:29";"04/11/2024 15:45:37";"";"";"P-Incident PN IV panne ins...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"0";"Texte";"Incident PN IV panne installation gestionnaire réseau (MOF)";"P";"N/A";"N/A";"N/A";"Ligne P. Le trafic est ralenti entre Paris-Est et Coulommiers. Motif : panne sur les installations du gestionnaire de réseau.";"Paris Est <> Coulommiers";"";"";""
"452922cf-507f-4c0a-9b96-1068ac99dbd1";"4b73eb6f-25b7-43ce-b1cb-7fe3ff8f3904";"04/11/2024 15:41:29";"04/11/2024 15:45:37";"04/11/2024 15:41:29";"04/11/2024 15:45:37";"";"";"P-Incident PN IV panne ins...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"0";"Bas de page";"Incident PN IV panne installation gestionnaire réseau (MOF)";"P";"N/A";"N/A";"N/A";"Ligne P. Le trafic est ralenti entre Paris-Est et Coulommiers. Motif : panne sur les installations du gestionnaire de réseau.";"Paris Est <> Coulommiers";"Coulommiers, Faremoutiers - Pommeuse, Guérard - La Celle-sur-Morin, Marles-en-Brie, Mortcerf, Mouroux, Paris Est, Tournan";"";""
"1c5ee8f1-58ef-4fef-8c35-0cdf8700d8a8";"95b58f0d-c74b-46ae-a9ac-fcecc4f87826";"04/11/2024 15:41:55";"04/11/2024 15:41:55";"04/11/2024 15:41:55";"04/11/2024 15:51:00";"";"";"R-151851 - Gêne de circula...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Echue";"0";"Texte";"151851 - Gêne de circulation sur sa mission précédente (151958 gêne de circulation à Moret)";"R";"N/A";"N/A";"N/A";"Ligne R Départ différé de 10 minutes pour le train GAMO Paris Lyon - Montargis de 16h07. Motif attente d'autorisation d'accès au réseau.";"Paris Gare de Lyon > Montargis";"";"";""
"1c5ee8f1-58ef-4fef-8c35-0cdf8700d8a8";"95b58f0d-c74b-46ae-a9ac-fcecc4f87826";"04/11/2024 15:41:55";"04/11/2024 15:41:55";"04/11/2024 15:41:55";"04/11/2024 17:55:00";"";"";"R-151851 - Gêne de circula...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Echue";"0";"Bas de page";"151851 - Gêne de circulation sur sa mission précédente (151958 gêne de circulation à Moret)";"R";"N/A";"N/A";"N/A";"Ligne R Départ différé de 10 minutes pour le train GAMO Paris Lyon - Montargis de 16h07. Motif attente d'autorisation d'accès au réseau.";"Melun > Montargis";"Bois-le-Roi, Bourron-Marlotte - Grez, Dordives, Ferrières - Fontenay, Fontainebleau - Avon, Bagneaux-sur-Loing, Melun, Montargis, Montigny-sur-Loing, Moret - Veneux-les-Sablons, Nemours - Saint-Pierre, Souppes - Château-Landon, Thomery";"";""
